v,R,c,k,max_tilt,final_tilt,max_omega
19.285714285714285,77.14285714285714,120.0,1500.0,2.7863431069195763,1.5104986519759205,3.4059453922555307
19.285714285714285,77.14285714285714,120.0,2000.0,2.1272975445045854,1.312973858035934,3.004428794749914
19.285714285714285,77.14285714285714,120.0,2500.0,1.7230975319932038,0.8771458011303865,2.721534792680011
19.285714285714285,77.14285714285714,120.0,3000.0,1.4492309065590987,0.8761239644030692,2.508045952554148
19.285714285714285,77.14285714285714,120.0,3500.0,1.2514755289834993,0.6316333984903101,2.339614098472439
19.285714285714285,91.42857142857143,30.0,1500.0,2.6115079283492797,0.7696331550485273,3.1982559165558784
19.285714285714285,91.42857142857143,30.0,2000.0,1.9680761950288368,1.5744929357595252,2.784013934919996
19.285714285714285,91.42857142857143,30.0,2500.0,1.5797799410834856,0.3758512190524122,2.4978352794711096
19.285714285714285,91.42857142857143,30.0,3000.0,1.319995686559619,1.0486875146840675,2.2862215606788254
19.285714285714285,91.42857142857143,30.0,3500.0,1.1337384382317528,0.27602373840950356,2.121147966499194
19.285714285714285,91.42857142857143,52.5,1500.0,2.5409216924012,0.9921070523673358,3.111752872213718
19.285714285714285,91.42857142857143,52.5,2000.0,1.921555317675193,1.3720653099849178,2.7181809988003973
19.285714285714285,91.42857142857143,52.5,2500.0,1.546221810192714,0.5333621632938985,2.4451515128109476
19.285714285714285,91.42857142857143,52.5,3000.0,1.2942594973039712,0.9145508044886883,2.241912910878545
19.285714285714285,91.42857142857143,52.5,3500.0,1.1132166381971202,0.38793945180435185,2.0818638272505794
19.285714285714285,91.42857142857143,75.0,1500.0,2.474160322522864,1.1320910707670477,3.028487190569388
19.285714285714285,91.42857142857143,75.0,2000.0,1.877224112021634,1.2429112554755977,2.654527895609615
19.285714285714285,91.42857142857143,75.0,2500.0,1.5141008999316439,0.6341162955128428,2.3940470184523766
19.285714285714285,91.42857142857143,75.0,3000.0,1.2695098133273235,0.8289065274384155,2.1988319099886344
19.285714285714285,91.42857142857143,75.0,3500.0,1.0934306179827094,0.459156227471501,2.044267362122318
19.285714285714285,91.42857142857143,97.5,1500.0,2.410929392144489,1.2197768003985747,2.948641004528864
19.285714285714285,91.42857142857143,97.5,2000.0,1.8350955702105503,1.1604480472561964,2.5929534944433676
19.285714285714285,91.42857142857143,97.5,2500.0,1.4833401925667664,0.6986770173694749,2.3444496048569645
19.285714285714285,91.42857142857143,97.5,3000.0,1.2457001479941452,0.7741910673837771,2.1569318399668496
19.285714285714285,91.42857142857143,97.5,3500.0,1.0743460460161263,0.5042902194898059,2.008716929758905
19.285714285714285,91.42857142857143,120.0,1500.0,2.350976418639188,1.2744829748653272,2.8737676308589295
19.285714285714285,91.42857142857143,120.0,2000.0,1.7949068241060897,1.1078215555838722,2.534987023202196
19.285714285714285,91.42857142857143,120.0,2500.0,1.45386329306664,0.7400917548093613,2.2962948570077937
19.285714285714285,91.42857142857143,120.0,3000.0,1.2227887062970595,0.7392295140274273,2.1161633938271525
19.285714285714285,91.42857142857143,120.0,3500.0,1.0559326709776544,0.5329403225700791,1.9740489401335921
19.285714285714285,105.71428571428572,30.0,1500.0,2.258601375529298,0.665628664447974,2.766059313997018
19.285714285714285,105.71428571428572,30.0,2000.0,1.7021199518342078,1.361723608890072,2.4077958778692827
19.285714285714285,105.71428571428572,30.0,2500.0,1.3662961713021367,0.32506063376740446,2.160289967189943
19.285714285714285,105.71428571428572,30.0,3000.0,1.1416179508941773,0.9069730380813199,1.9772726578512545
19.285714285714285,105.71428571428572,30.0,3500.0,0.9805306147271567,0.23872277788968538,1.834506293783719
19.285714285714285,105.71428571428572,52.5,1500.0,2.1975536096764223,0.8580387505008975,2.6912460141793253
19.285714285714285,105.71428571428572,52.5,2000.0,1.661885642757052,1.1866511075153243,2.350859250094791
19.285714285714285,105.71428571428572,52.5,2500.0,1.337272914184285,0.46128619884590727,2.1147255960443943
19.285714285714285,105.71428571428572,52.5,3000.0,1.119359624134534,0.7909628990935632,1.938951679086062
19.285714285714285,105.71428571428572,52.5,3500.0,0.9627820207876936,0.33551511288409736,1.8005308648144562
19.285714285714285,105.71428571428572,75.0,1500.0,2.139813865249216,0.979104234354738,2.6192328615541993
19.285714285714285,105.71428571428572,75.0,2000.0,1.6235449376340372,1.074950270911946,2.2958079719079305
19.285714285714285,105.71428571428572,75.0,2500.0,1.3094926251523096,0.5484248861447867,2.0705269997576687
19.285714285714285,105.71428571428572,75.0,3000.0,1.097954527189681,0.7168921925726004,1.9016923286009815
19.285714285714285,105.71428571428572,75.0,3500.0,0.9456698116145356,0.39710757566196625,1.7680149092226887
19.285714285714285,105.71428571428572,97.5,1500.0,2.085127597645244,1.054941734266214,2.5501767953632046
19.285714285714285,105.71428571428572,97.5,2000.0,1.5871093098342006,1.003630676772795,2.242554641785932
19.285714285714285,105.71428571428572,97.5,2500.0,1.28288869051514,0.6042611769579369,2.027631902625295
19.285714285714285,105.71428571428572,97.5,3000.0,1.0773624150746075,0.669570723181194,1.8654543000508026
19.285714285714285,105.71428571428572,97.5,3500.0,0.9291642803543154,0.43614254989305834,1.7372684473624915
19.285714285714285,105.71428571428572,120.0,1500.0,2.033276403493931,1.102255314827197,2.485421691006735
19.285714285714285,105.71428571428572,120.0,2000.0,1.552351435249255,0.9581158214365849,2.192421402699217
19.285714285714285,105.71428571428572,120.0,2500.0,1.2573950662038968,0.6400793428646419,1.9859846325106112
19.285714285714285,105.71428571428572,120.0,3000.0,1.0575471011651332,0.6393335637272775,1.8301950412021402
19.285714285714285,105.71428571428572,120.0,3500.0,0.9132392337579212,0.4609210470005433,1.7072851781424956
19.285714285714285,120.0,30.0,1500.0,1.9897201926262684,0.5863871460673218,2.436766664187907
19.285714285714285,120.0,30.0,2000.0,1.4994866237191042,1.199613646092656,2.1211535486624498
19.285714285714285,120.0,30.0,2500.0,1.2036418705515985,0.2863630445114908,1.9031125864315843
19.285714285714285,120.0,30.0,3000.0,1.0057111046402936,0.7990001039442886,1.741883017774543
19.285714285714285,120.0,30.0,3500.0,0.8638008443551838,0.21030299686830284,1.6161126386677094
19.285714285714285,120.0,52.5,1500.0,1.9359398338670075,0.7558914623276167,2.370859834774495
19.285714285714285,120.0,52.5,2000.0,1.4640420812363621,1.0453831441178176,2.0709950607081593
19.285714285714285,120.0,52.5,2500.0,1.1780737554124585,0.40637117798245354,1.8629725168721467
19.285714285714285,120.0,52.5,3000.0,0.9861025779089875,0.6968006860381769,1.7081240739747425
19.285714285714285,120.0,52.5,3500.0,0.8481651694487164,0.29557275710269665,1.5861819410278797
19.285714285714285,120.0,75.0,1500.0,1.8850737091974215,0.8625428346005939,2.3074200350628655
19.285714285714285,120.0,75.0,2000.0,1.4302655680657623,0.9469799967847854,2.0224975529211418
19.285714285714285,120.0,75.0,2500.0,1.153600606677876,0.483136193239272,1.824035557727736
19.285714285714285,120.0,75.0,3000.0,0.967245737568818,0.6315479373572457,1.6753002673865023
19.285714285714285,120.0,75.0,3500.0,0.8330901494997482,0.3498324126459404,1.557536850362168
19.285714285714285,120.0,97.5,1500.0,1.8368976603161435,0.9293531116384225,2.246585012005976
19.285714285714285,120.0,97.5,2000.0,1.3981673989579362,0.8841507755386113,1.9755840846665311
19.285714285714285,120.0,97.5,2500.0,1.130163737510467,0.532325298722876,1.7862469868738569
19.285714285714285,120.0,97.5,3000.0,0.9491050946237185,0.5898599853856764,1.6433761756763758
19.285714285714285,120.0,97.5,3500.0,0.8185496014428328,0.3842205142031684,1.5304505574033362
19.285714285714285,120.0,120.0,1500.0,1.7912192496554906,0.9710342372559886,2.189539065035639
19.285714285714285,120.0,120.0,2000.0,1.3675473309482855,0.8440543101268388,1.9314190221861045
19.285714285714285,120.0,120.0,2500.0,1.107704989941753,0.5638794101609858,1.7495577937895108
19.285714285714285,120.0,120.0,3000.0,0.9316487357501486,0.5632223634876102,1.612314392501154
19.285714285714285,120.0,120.0,3500.0,0.8045204241859376,0.40604921455063414,1.504036599503453
22.142857142857142,20.0,30.0,1500.0,15.73762617664901,4.638008919922839,19.27351335495883
22.142857142857142,20.0,30.0,2000.0,11.860137035170382,9.488302813724353,16.777187632326303
22.142857142857142,20.0,30.0,2500.0,9.520162968026378,2.2649722894193047,15.052602653249046
22.142857142857142,20.0,30.0,3000.0,7.954633740275126,6.3196607473048445,13.777365034257757
22.142857142857142,20.0,30.0,3500.0,6.83219879156679,1.6634072771215704,12.78258926597175
22.142857142857142,20.0,52.5,1500.0,15.312263238329654,5.978684498569642,18.752218023635685
22.142857142857142,20.0,52.5,2000.0,11.579791583953847,8.268419999043347,16.380462600073947
22.142857142857142,20.0,52.5,2500.0,9.317933311954253,3.21417839137731,14.73511786572378
22.142857142857142,20.0,52.5,3000.0,7.799540834928321,5.511318624158979,13.510349034498415
22.142857142857142,20.0,52.5,3500.0,6.708529498940873,2.337826615160144,12.54585123044644
22.142857142857142,20.0,75.0,1500.0,14.90994871878349,6.822331884718656,18.250421865616435
22.142857142857142,20.0,75.0,2000.0,11.312647948656224,7.490105345555855,15.996870346911019
22.142857142857142,20.0,75.0,2500.0,9.124366002739452,3.821349735146866,14.427153278485484
22.142857142857142,20.0,75.0,3000.0,7.650391495645969,4.995203208435078,13.250735822882875
22.142857142857142,20.0,75.0,3500.0,6.589292883744474,2.767004183852434,12.319288753937956
22.142857142857142,20.0,97.5,1500.0,14.528904817589611,7.35070440212166,17.769244466231065
22.142857142857142,20.0,97.5,2000.0,11.058775410972045,6.993163052037851,15.625799146943674
22.142857142857142,20.0,97.5,2500.0,8.938997045746325,4.210409645631698,14.12826770355695
22.142857142857142,20.0,97.5,3000.0,7.506879169124615,4.665497772761362,12.99831963430529
22.142857142857142,20.0,97.5,3500.0,6.474157362632024,3.0390762609090207,12.105427713824641
22.142857142857142,20.0,120.0,1500.0,14.167611587340593,7.680372713407969,17.31802895313322
22.142857142857142,20.0,120.0,2000.0,10.816589066057308,6.676024125292247,15.276480918492812
22.142857142857142,20.0,120.0,2500.0,8.76140489937163,4.460167804460686,13.838106280561194
22.142857142857142,20.0,120.0,3000.0,7.368781919702539,4.45482662729427,12.752841268894741
22.142857142857142,20.0,120.0,3500.0,6.363136435473967,3.2115998787441695,11.89682819552121
22.142857142857142,34.285714285714285,30.0,1500.0,9.180281698078142,2.705505205588958,11.242883235828637
22.142857142857142,34.285714285714285,30.0,2000.0,6.918413267960184,5.534843263079416,9.786692916318419
22.142857142857142,34.285714285714285,30.0,2500.0,5.553428415963082,1.3212342144530942,8.780684867416928
22.142857142857142,34.285714285714285,30.0,3000.0,4.640203200253559,3.686468922723748,8.036796133103445
22.142857142857142,34.285714285714285,30.0,3500.0,3.9854495235245073,0.9703195383770661,7.456510227959753
22.142857142857142,34.285714285714285,52.5,1500.0,8.932152642845018,3.4875668468281935,10.938794768475578
22.142857142857142,34.285714285714285,52.5,2000.0,6.754878302283737,4.823245079960989,9.555269872398826
22.142857142857142,34.285714285714285,52.5,2500.0,5.435461088392391,1.8749374127212723,8.595485303299894
22.142857142857142,34.285714285714285,52.5,3000.0,4.549732335354301,3.214935979341596,7.8810368503428005
22.142857142857142,34.285714285714285,52.5,3500.0,3.9133090695584105,1.3637319650142814,7.318413178761847
22.142857142857142,34.285714285714285,75.0,1500.0,8.697468607360562,3.979688812819753,10.646081656170487
22.142857142857142,34.285714285714285,75.0,2000.0,6.599043868248112,4.36922810924934,9.331507912881907
22.142857142857142,34.285714285714285,75.0,2500.0,5.3225466879477885,2.2291206247309368,8.415838930511917
22.142857142857142,34.285714285714285,75.0,3000.0,4.462728666026135,2.9138687261796106,7.729595467509278
22.142857142857142,34.285714285714285,75.0,3500.0,3.8437544557667165,1.614084226243273,7.186251434475036
22.142857142857142,34.285714285714285,97.5,1500.0,8.475192831644247,4.287909796973543,10.36539514248508
22.142857142857142,34.285714285714285,97.5,2000.0,6.450951139506997,4.079344907279972,9.115050383218847
22.142857142857142,34.285714285714285,97.5,2500.0,5.2144145403478666,2.4560722219531756,8.241488909853796
22.142857142857142,34.285714285714285,97.5,3000.0,4.379029554706471,2.721526360116859,7.582305857002909
22.142857142857142,34.285714285714285,97.5,3500.0,3.776647134457335,1.7727483647110782,7.0613327494759295
22.142857142857142,34.285714285714285,120.0,1500.0,8.264438543383958,4.480216770132406,10.102186854280673
22.142857142857142,34.285714285714285,120.0,2000.0,6.309675653968629,3.8943470367689588,8.911281191343585
22.142857142857142,34.285714285714285,120.0,2500.0,5.110795563430079,2.6017658083799153,8.07220811567234
22.142857142857142,34.285714285714285,120.0,3000.0,4.298469618049502,2.598643769017508,7.439064877220964
22.142857142857142,34.285714285714285,120.0,3500.0,3.711858178335973,1.8734598628726002,6.939672952829175
22.142857142857142,48.57142857142857,30.0,1500.0,6.4801986778845055,1.9097683786875783,7.936153186295716
22.142857142857142,48.57142857142857,30.0,2000.0,4.883585834465309,3.906948155013011,6.908253915561745
22.142857142857142,48.57142857142857,30.0,2500.0,3.920067129886199,0.9326361826997965,6.198130485072847
22.142857142857142,48.57142857142857,30.0,3000.0,3.2754376837063175,2.602213466351947,5.673032468270632
22.142857142857142,48.57142857142857,30.0,3500.0,2.8132586482808133,0.6849304664389004,5.263418859941393
22.142857142857142,48.57142857142857,52.5,1500.0,6.305048282966511,2.4618124975727387,7.721502836157777
22.142857142857142,48.57142857142857,52.5,2000.0,4.768149304593747,3.404643643465945,6.744896396489795
22.142857142857142,48.57142857142857,52.5,2500.0,3.836796055341428,1.323485244344749,6.067401307547507
22.142857142857142,48.57142857142857,52.5,3000.0,3.2115758943477495,2.2693666561918007,5.563084774645164
22.142857142857142,48.57142857142857,52.5,3500.0,2.7623359516160075,0.9626341632129556,5.165938686843461
22.142857142857142,48.57142857142857,75.0,1500.0,6.139388565096165,2.809188722991458,7.514882737750549
22.142857142857142,48.57142857142857,75.0,2000.0,4.658148073185585,3.08416101156772,6.586946908718753
22.142857142857142,48.57142857142857,75.0,2500.0,3.7570916767877116,1.573496873172932,5.9405918475777
22.142857142857142,48.57142857142857,75.0,3000.0,3.1501616181737573,2.056848645254792,5.456184734524841
22.142857142857142,48.57142857142857,75.0,3500.0,2.713238632239881,1.1393524692589925,5.072647833328752
22.142857142857142,48.57142857142857,97.5,1500.0,5.9824878987760295,3.026759075577316,7.3167512936158925
22.142857142857142,48.57142857142857,97.5,2000.0,4.553611737096881,2.8795374358627392,6.434153828021736
22.142857142857142,48.57142857142857,97.5,2500.0,3.680762922347023,1.7336979896456775,5.817521171631549
22.142857142857142,48.57142857142857,97.5,3000.0,3.0910799590369864,1.9210775759143603,5.352215308842227
22.142857142857142,48.57142857142857,97.5,3500.0,2.6658816666838963,1.2513498539628558,4.984434546202032
22.142857142857142,48.57142857142857,120.0,1500.0,5.833720232150105,3.16250549257541,7.130957744806035
22.142857142857142,48.57142857142857,120.0,2000.0,4.453887781273637,2.74895058893409,6.290316591864737
22.142857142857142,48.57142857142857,120.0,2500.0,3.607619915283281,1.8365409812387603,5.698029033984698
22.142857142857142,48.57142857142857,120.0,3000.0,3.0342276482299235,1.83432546728734,5.251053124762326
22.142857142857142,48.57142857142857,120.0,3500.0,2.620161493960892,1.3224420646264388,4.898497605536266
22.142857142857142,62.85714285714286,30.0,1500.0,5.007426121717414,1.4757301068896989,6.132482249819612
22.142857142857142,62.85714285714286,30.0,2000.0,3.773679961698032,3.0190053695824446,5.33819627874864
22.142857142857142,62.85714285714286,30.0,2500.0,3.0291427920776384,0.7206736192424394,4.789464458383376
22.142857142857142,62.85714285714286,30.0,3000.0,2.5310201291743617,2.010801399862169,4.383706833173819
22.142857142857142,62.85714285714286,30.0,3500.0,2.173881807110738,0.5292636975844438,4.067187205098667
22.142857142857142,62.85714285714286,52.5,1500.0,4.872082270764841,1.902310108451878,5.9666163247711665
22.142857142857142,62.85714285714286,52.5,2000.0,3.6844789427110416,2.6308610423346392,5.211965409779276
22.142857142857142,62.85714285714286,52.5,2500.0,2.964796946543008,1.0226931519743079,4.688446401186711
22.142857142857142,62.85714285714286,52.5,3000.0,2.481672381067556,1.7536015717433067,4.298747278910188
22.142857142857142,62.85714285714286,52.5,3500.0,2.1345324327681685,0.7438535404672189,3.99186169121433
22.142857142857142,62.85714285714286,75.0,1500.0,4.744072181188852,2.1707341274958027,5.806956048339756
22.142857142857142,62.85714285714286,75.0,2000.0,3.59947764162696,2.3832153216361447,5.0899136322594805
22.142857142857142,62.85714285714286,75.0,2500.0,2.9032071258681857,1.2158839176279317,4.590457076241212
22.142857142857142,62.85714285714286,75.0,3000.0,2.434215955431312,1.5893831465529642,4.216142517745279
22.142857142857142,62.85714285714286,75.0,3500.0,2.0965936374038248,0.880410789344024,3.919773142548957
22.142857142857142,62.85714285714286,97.5,1500.0,4.622830664612732,2.338858680841033,5.653854641342536
22.142857142857142,62.85714285714286,97.5,2000.0,3.5186993384631156,2.22509699689494,4.971846611938627
22.142857142857142,62.85714285714286,97.5,2500.0,2.8442256775973127,1.3396756818671307,4.495356951071078
22.142857142857142,62.85714285714286,97.5,3000.0,2.3885619975816756,1.484469149164188,4.135802284480216
22.142857142857142,62.85714285714286,97.5,3500.0,2.059999694861143,0.9669515965849097,3.851608084072796
22.142857142857142,62.85714285714286,120.0,1500.0,4.5078738813348895,2.4437538814599735,5.510287313805068
22.142857142857142,62.85714285714286,120.0,2000.0,3.4416398529238617,2.1241888904525656,4.860699533045867
22.142857142857142,62.85714285714286,120.0,2500.0,2.787705927420899,1.4191456211801685,4.403022260545059
22.142857142857142,62.85714285714286,120.0,3000.0,2.344630640515911,1.417433198167649,4.057631404162857
22.142857142857142,62.85714285714286,120.0,3500.0,2.024692807862945,1.0218863951637316,3.7851350633812197
22.142857142857142,77.14285714285714,30.0,1500.0,4.08012488289342,1.2024467484802848,4.996837585815704
22.142857142857142,77.14285714285714,30.0,2000.0,3.074850338143013,2.459930283098873,4.349641470354907
22.142857142857142,77.14285714285714,30.0,2500.0,2.468190431277152,0.5872157083618126,3.9025265897620693
22.142857142857142,77.14285714285714,30.0,3000.0,2.0623127799831202,1.6384308399843817,3.5719092112908646
22.142857142857142,77.14285714285714,30.0,3500.0,1.771311203307802,0.43125128566341425,3.314004311663966
22.142857142857142,77.14285714285714,52.5,1500.0,3.9698444130733637,1.5500308129263924,4.861687778264412
22.142857142857142,77.14285714285714,52.5,2000.0,3.0021679745167917,2.1436645902499,4.246786640490458
22.142857142857142,77.14285714285714,52.5,2500.0,2.415760470744974,0.8333055378352561,3.820215534552383
22.142857142857142,77.14285714285714,52.5,3000.0,2.0221035023326968,1.428860593375336,3.5026829298242856
22.142857142857142,77.14285714285714,52.5,3500.0,1.7392487357401318,0.6061027751091933,3.2526280272693158
22.142857142857142,77.14285714285714,75.0,1500.0,3.865539645430818,1.7687441961770043,4.73159479408168
22.142857142857142,77.14285714285714,75.0,2000.0,2.9329073716133607,1.9418791462647857,4.1473371236840855
22.142857142857142,77.14285714285714,75.0,2500.0,2.3655761128286197,0.990720204765435,3.7403722211657184
22.142857142857142,77.14285714285714,75.0,3000.0,1.983435352739416,1.295053017713578,3.4353751970488497
22.142857142857142,77.14285714285714,75.0,3500.0,1.708335677542935,0.7173710497158533,3.19388907859308
22.142857142857142,77.14285714285714,97.5,1500.0,3.7667501854281795,1.9057362090740704,4.60684563203638
22.142857142857142,77.14285714285714,97.5,2000.0,2.86708783038538,1.8130419057008254,4.051134657713842
22.142857142857142,77.14285714285714,97.5,2500.0,2.317517043171954,1.091587556301816,3.6628831828117154
22.142857142857142,77.14285714285714,97.5,3000.0,1.9462358735536278,1.209567547940078,3.3699126040210015
22.142857142857142,77.14285714285714,97.5,3500.0,1.6785184529622783,0.7878860250830055,3.138346979996739
22.142857142857142,77.14285714285714,120.0,1500.0,3.6730817351556704,1.9912065666021936,4.489865184376547
22.142857142857142,77.14285714285714,120.0,2000.0,2.804298566499316,1.730820413940571,3.9605702701062557
22.142857142857142,77.14285714285714,120.0,2500.0,2.2714637885627864,1.1563411353774007,3.5876476241242066
22.142857142857142,77.14285714285714,120.0,3000.0,1.9104399324741903,1.1549454730947506,3.3062177293058683
22.142857142857142,77.14285714285714,120.0,3500.0,1.6497499253922037,0.8326477622912245,3.0841835792569343
22.142857142857142,91.42857142857143,30.0,1500.0,3.4426052814062205,1.0145644378161498,4.21608187906475
22.142857142857142,91.42857142857143,30.0,2000.0,2.594404971982001,2.0755661616789935,3.670010039558972
22.142857142857142,91.42857142857143,30.0,2500.0,2.0825356832621535,0.49546339416322255,3.29275680511402
22.142857142857142,91.42857142857143,30.0,3000.0,1.7400764773796233,1.3824260804923103,3.01379834642599
22.142857142857142,91.42857142857143,30.0,3500.0,1.4945439131070597,0.3638677508694877,2.7961910727244783
22.142857142857142,91.42857142857143,52.5,1500.0,3.349555887454619,1.3078387860411333,4.1020494006180925
22.142857142857142,91.42857142857143,52.5,2000.0,2.5330791842164633,1.8087170298428252,3.583226236707019
22.142857142857142,91.42857142857143,52.5,2500.0,2.038297893727775,0.7031015527620039,3.2233068140201184
22.142857142857142,91.42857142857143,52.5,3000.0,1.7061498982002798,1.2056011713551937,2.9553886898948707
22.142857142857142,91.42857142857143,52.5,3500.0,1.4674911940538644,0.5113991215131164,2.744404883281493
22.142857142857142,91.42857142857143,75.0,1500.0,3.26154852899418,1.49237611772557,3.9922839272798747
22.142857142857142,91.42857142857143,75.0,2000.0,2.4746403124103105,1.6384605255074194,3.4993157730599003
22.142857142857142,91.42857142857143,75.0,2500.0,1.9959547917838425,0.8359201520862283,3.155938884099953
22.142857142857142,91.42857142857143,75.0,3000.0,1.6735236882007998,1.0927010541019797,2.8985976648899414
22.142857142857142,91.42857142857143,75.0,3500.0,1.4414083300138452,0.6052812290806637,2.694843785132718
22.142857142857142,91.42857142857143,97.5,1500.0,3.178194857325026,1.6079645088923529,3.8870269330864726
22.142857142857142,91.42857142857143,97.5,2000.0,2.419104920406103,1.5297540305267805,3.418145186376262
22.142857142857142,91.42857142857143,97.5,2500.0,1.9554048579734882,0.9210269692241704,3.09055746734311
22.142857142857142,91.42857142857143,97.5,3000.0,1.64213666315778,1.0205726977697438,2.8433634500036633
22.142857142857142,91.42857142857143,97.5,3500.0,1.4162500988374942,0.6647784429566757,2.6479799723754858
22.142857142857142,91.42857142857143,120.0,1500.0,3.0991621351939185,1.6800802841822997,3.7883249651823236
22.142857142857142,91.42857142857143,120.0,2000.0,2.366126433592515,1.460379586628643,3.3417313987529234
22.142857142857142,91.42857142857143,120.0,2500.0,1.9165473194789588,0.9756216716016096,3.0270775605109983
22.142857142857142,91.42857142857143,120.0,3000.0,1.6119338211257062,0.9744851620561853,2.789620828750906
22.142857142857142,91.42857142857143,120.0,3500.0,1.3919766934347209,0.7025461986273561,2.6022794358863335
22.142857142857142,105.71428571428572,30.0,1500.0,2.9773882750907776,0.8774611285206402,3.646341227979514
22.142857142857142,105.71428571428572,30.0,2000.0,2.243809704812015,1.7950842357007497,3.1740627792265896
22.142857142857142,105.71428571428572,30.0,2500.0,1.8011119482546913,0.42850900231667216,2.8477896649902212
22.142857142857142,105.71428571428572,30.0,3000.0,1.5049310673422276,1.1956117969036233,2.6065282560027687
22.142857142857142,105.71428571428572,30.0,3500.0,1.2925785931570462,0.31469598085923617,2.418327358077039
22.142857142857142,105.71428571428572,52.5,1500.0,2.896912910626601,1.1311040541655286,3.5477186909582663
22.142857142857142,105.71428571428572,52.5,2000.0,2.1907711483369328,1.5642958374574678,3.099006482683617
22.142857142857142,105.71428571428572,52.5,2500.0,1.7628522294986493,0.6080878336243402,2.7877247749517085
22.142857142857142,105.71428571428572,52.5,3000.0,1.4755891600478932,1.042682134184156,2.5560118121658983
22.142857142857142,105.71428571428572,52.5,3500.0,1.2691816366248616,0.44229104790472734,2.373539345754705
22.142857142857142,105.71428571428572,75.0,1500.0,2.8207982564715377,1.2907021139712842,3.45278680439795
22.142857142857142,105.71428571428572,75.0,2000.0,2.140229216383112,1.4170469372265542,3.0264353271744735
22.142857142857142,105.71428571428572,75.0,2500.0,1.726231125435299,0.7229579514147714,2.729460503685243
22.142857142857142,105.71428571428572,75.0,3000.0,1.4473719328356232,0.9450388103459578,2.506895142126032
22.142857142857142,105.71428571428572,75.0,3500.0,1.2466235087371589,0.5234859548553774,2.330675598449445
22.142857142857142,105.71428571428572,97.5,1500.0,2.7487085379720195,1.3906716458760826,3.3617538241038503
22.142857142857142,105.71428571428572,97.5,2000.0,2.0921984741529154,1.3230304459723143,2.9562339481281614
22.142857142857142,105.71428571428572,97.5,2500.0,1.6911608317680078,0.7965638379909074,2.6729143778630977
22.142857142857142,105.71428571428572,97.5,3000.0,1.4202264284342714,0.882657537409215,2.459124879270489
22.142857142857142,105.71428571428572,97.5,3500.0,1.2248650833909294,0.5749431788406691,2.2901445896639037
22.142857142857142,105.71428571428572,120.0,1500.0,2.68035594109507,1.4530421832553815,3.276390206148097
22.142857142857142,105.71428571428572,120.0,2000.0,2.0463792027729903,1.2630308750817112,2.8901462737699983
22.142857142857142,105.71428571428572,120.0,2500.0,1.6575542216043477,0.843780892130009,2.6180129185812393
22.142857142857142,105.71428571428572,120.0,3000.0,1.394105037534237,0.8427979080191109,2.412644712917138
22.142857142857142,105.71428571428572,120.0,3500.0,1.203871902322572,0.6076072166846591,2.250619657278651
22.142857142857142,120.0,30.0,1500.0,2.6229372228130505,0.7730014629678371,3.2122531126809415
22.142857142857142,120.0,30.0,2000.0,1.976689501279114,1.5813837210764063,2.7961981999065015
22.142857142857142,120.0,30.0,2500.0,1.5866938644663193,0.3774961319826461,2.5087670820602406
22.142857142857142,120.0,30.0,3000.0,1.325772659669121,1.0532771049656586,2.296227234862139
22.142857142857142,120.0,30.0,3500.0,1.1387002540831745,0.2772317739289851,2.1304311947581147
22.142857142857142,120.0,52.5,1500.0,2.552042072298833,0.9964490120623268,3.12537148216032
22.142857142857142,120.0,52.5,2000.0,1.9299650260113503,1.3780701673693132,2.7300771463631475
22.142857142857142,120.0,52.5,2500.0,1.5529888663471119,0.5356964283063802,2.4558527453938273
22.142857142857142,120.0,52.5,3000.0,1.299923835739989,0.9185533444105775,2.2517246672794475
22.142857142857142,120.0,52.5,3500.0,1.1180886405040997,0.389637275735374,2.0909751266671575
22.142857142857142,120.0,75.0,1500.0,2.484988526459071,1.137045729681391,3.041741374059476
22.142857142857142,120.0,75.0,2000.0,1.8854398109612784,1.248350869826333,2.666145462916403
22.142857142857142,120.0,75.0,2500.0,1.520727379959975,0.6368915127541596,2.4045245954003773
22.142857142857142,120.0,75.0,3000.0,1.2750658333687261,0.8325342436318904,2.2084551253968026
22.142857142857142,120.0,75.0,3500.0,1.0982160257665183,0.4611657461631261,2.053214123262232
22.142857142857142,120.0,97.5,1500.0,2.4214808671003825,1.225115178186245,2.9615457372655802
22.142857142857142,120.0,97.5,2000.0,1.8431268974308241,1.1655267625417784,2.6043015740276902
22.142857142857142,120.0,97.5,2500.0,1.4898320506235216,0.7017347855910286,2.354710119379984
22.142857142857142,120.0,97.5,3000.0,1.2511519637851034,0.7775793204926541,2.1663716835007882
22.142857142857142,120.0,97.5,3500.0,1.0790479285247394,0.5064972620197068,2.0175081086717683
22.142857142857142,120.0,120.0,1500.0,2.3612655079114657,1.2800607704687434,2.886344671520529
22.142857142857142,120.0,120.0,2000.0,1.8027622661486038,1.1126699521548586,2.546081414329967
22.142857142857142,120.0,120.0,2500.0,1.460226148071581,0.7433307745952464,2.3063446191744825
22.142857142857142,120.0,120.0,3000.0,1.2281402503523162,0.7424647620614798,2.1254248158336053
22.142857142857142,120.0,120.0,3500.0,1.0605539660392482,0.5352727515872562,1.9826883988673387
25.0,20.0,30.0,1500.0,20.060970049546412,5.912134155549271,24.56821392020236
25.0,20.0,30.0,2000.0,15.118280821789282,12.094870942639766,21.386113180749632
